Dates,SPX-INDEX,ED,PFE,ORCL,TMO,MS,HBAN,MCK,PSA,HAL,INTC,AEP,BEN,MAR,QCOM,YUM,KMB,TFC,DTE,SLB,IP,GEN,STT,AMGN,MCHP,MRK,WHR,SJM,NUE,AKAM,VRSN,CNP,BMY,HPQ,NTAP,ORLY,SNA,K,MAS,C,WFC,HON,ADI,T,GL,HST,IPG,RF,CAG,EMN,PGR,PLD,UNP,RL,AON,AEE,CSCO,PNW,COR,CMI,COF,WY,BALL,AMAT,PPL,EQR,LH,FDX,ADSK,CMS,GS,WM,IFF,AES,J,CI,MKC,GWW,PPG,WBA,JCI,CINF,DRI,PEG,NEM,USB,BAX,MMM,XEL,LLY,MSFT,BBWI,PHM,BAC,ROP,DVA,IRM,OMC,CVS,ECL,EMR,COST,GE,AVY,CTAS,SO,APD,FITB,WAT,LEN,DE,WEC,PWR,NSC,KO,ADP,KEY,ADBE,RVTY,NEE,KR,APH,IVZ,ADM,EXPD,SCHW,FE,TT,RSG,MU,DHI,NI,ETN,DGX,SEE,PCAR,CCL,SRE,GLW,DIS,SWK,BKNG,JNJ,VZ,TXN,ITW,CPB,UNH,HAS,AMT,BK,TRV,CAT,BSX,NKE,PAYX,EG,TROW,DOV,HD,MDT,PEP,EFX,BDX,AFL,F,EXC,CHRW,SPG,ALL,XRAY,ETR,HUM,SHW,CMCSA,ZION,EIX,ABT,IBM,CAH,SYY,NVDA,LUV,GILD,AIG,LOW,ES,L,MMC,EL,SYK,DHR,ROK,PNC,TGT,BXP,MCD,PH,CMA,WMT,TSN,MTB,MSI,GIS,KLAC,CTSH,EA,BIIB,WDC,VFC,AZO,D,HIG,FCX,CLX,CL,JPM,GPC,AAPL,CSX,PG,NTRS,VMC,TJX,BBY,HSY,DUK,MCO,EBAY,AXP,FI,BRK-B
2000-01-28,1360.1600341796875,10.1689,14.5916,19.4235,13.3124,33.1976,8.523,16.6787,9.2314,12.4538,27.0574,11.5474,6.5371,11.5447,35.8689,3.423,28.1226,11.6884,10.3189,19.1213,19.7259,2.38,25.9657,43.2699,4.9755,30.6601,29.4434,9.4295,6.6241,270.1,140.081,7.9301,27.197,16.3792,38.27,6.5,14.4253,10.0968,10.1478,235.2238,9.9998,25.2621,30.4983,7.7677,8.1657,4.1015,30.4841,8.6905,7.0742,9.4169,2.971,6.4801,6.4351,11.9432,18.235,10.7745,35.8143,10.5673,3.574,5.5286,29.9158,10.2094,1.7905,23.9808,3.7241,6.5583,7.0775,32.5011,7.4681,14.0471,63.8547,7.445,33.028,24.2651,7.008,21.0284,4.0122,31.9379,15.7619,17.4407,5.0247,12.4286,5.438,6.3069,13.8542,7.4372,11.3128,23.8301,7.2093,32.9128,30.5184,4.2468,3.6555,11.824,14.8899,1.52,3.9642,27.8304,12.0752,13.0431,14.3307,31.776,147.5259,36.8985,22.313,3.411,17.1514,21.5994,33.375,5.712,13.8813,4.5782,22.0561,10.2636,14.8261,23.519,8.8967,14.2913,19.7014,2.4221,6.0895,1.8859,10.4391,6.699,8.3656,18.791,7.686,12.5627,4.9722,29.2843,2.4504,2.6449,9.2618,6.2641,20.8072,2.406,26.7904,4.2009,33.5818,28.581,13.6159,357.78,23.0676,17.1167,35.127,17.2833,15.0154,5.3269,8.5774,29.8167,21.7229,16.3982,11.6861,10.44,4.3676,14.297,16.7418,10.0336,17.6431,34.3216,29.7823,18.5256,10.1671,17.9644,6.5356,19.2753,6.1468,6.7876,7.5071,12.6854,7.0765,9.3463,6.8755,3.9728,10.5302,36.5802,13.9528,7.903,58.6232,15.1907,9.3438,0.7145,9.3689,1.1475,853.1984,8.1284,9.8659,7.6939,27.7654,19.1942,12.7275,6.6288,11.1244,22.4922,20.102,10.3812,20.2642,18.787,19.8395,36.0772,10.0995,22.1221,192.9674,7.3962,30.1413,1.7161,17.4694,42.75,4.0078,3.2646,26.19,7.6555,22.5333,5.2113,24.8176,17.8507,24.6358,10.5264,0.769,1.0558,26.8464,32.909,29.4622,1.5416,13.62,11.0031,16.6761,5.5316,7.2958,33.4413,5.4583,33.2
2000-02-04,1424.3699951171875,10.0721,14.8238,23.6993,14.2872,34.4456,9.1982,16.9852,9.3334,12.8016,30.1748,11.9183,6.6395,12.695,44.5604,3.5119,27.4232,11.6376,10.3189,18.9619,18.7988,2.7875,26.6449,46.8509,5.8006,30.1302,29.2514,9.237,6.3706,235.0,160.8589,8.3304,27.3832,17.7642,49.347,6.625,14.7315,9.8607,9.5637,230.0926,10.0069,26.4863,35.608,8.3119,8.187,4.188,32.4688,8.977,7.1802,9.4452,2.8811,6.4801,6.3844,10.9726,19.158,10.6512,41.7431,10.8744,3.5149,5.3755,28.7957,9.5075,1.7283,26.8629,3.7661,6.5379,7.088,32.9211,7.9059,9.8782,62.1593,7.4955,32.6782,23.9061,7.2883,21.9906,4.2262,31.9589,15.0307,17.6707,4.7854,13.4407,5.7833,6.3426,16.5753,7.547,11.4589,23.006,7.2317,32.6961,33.0997,4.943,3.5525,11.8576,15.5048,1.4567,4.0586,27.5716,12.6614,13.2813,13.2431,36.6115,155.849,37.2481,24.6934,3.3203,17.7671,21.3626,42.875,6.0359,12.6809,4.7099,22.3841,9.486,14.6464,23.0673,8.7361,18.3731,20.8405,2.4402,6.4793,1.9307,11.0479,6.6907,8.9202,18.7614,7.6811,12.429,4.8664,33.1627,2.6777,2.7068,8.9883,6.5547,19.0609,2.5182,28.0727,4.4025,37.671,29.6542,14.1001,362.28,22.4207,17.393,43.2937,18.1279,14.3195,5.745,8.7877,31.8907,21.8322,14.6217,11.3664,9.75,4.3499,14.4672,16.6152,10.2068,17.5097,37.7087,31.9424,18.247,10.1956,17.6254,6.8375,18.9055,6.4169,7.0018,7.605,12.9301,7.5043,9.8644,7.5518,4.5856,11.8771,36.0458,14.017,8.5376,60.7567,15.3465,9.2587,0.7753,9.6316,1.0955,843.1607,8.8252,9.7452,7.9359,27.965,18.7766,13.2952,6.7857,10.9386,21.8451,20.4953,10.2107,19.3654,18.6757,20.2176,36.8494,9.2136,22.0541,234.7206,7.428,35.296,1.8525,21.1275,36.5,4.0583,3.1729,26.63,7.761,25.2933,5.5459,23.2294,16.8756,26.2613,10.5264,0.8173,1.0036,25.3609,35.4624,29.8978,1.7306,15.4941,12.0961,15.7428,5.6416,8.3091,34.0962,5.8233,33.1
2000-02-11,1387.1199951171875,10.0346,14.5128,24.47,13.2141,35.0014,9.2545,15.643,9.1784,11.9113,30.4915,11.3315,6.0343,12.2491,42.8091,3.3115,25.8106,10.7362,10.0861,18.6241,17.5885,3.126,25.903,45.4011,6.1242,26.1923,27.368,9.0444,6.1589,233.1,177.9752,8.0409,25.398,18.276,59.7643,6.095,13.0582,8.8822,8.9175,226.9406,9.8304,23.6186,36.598,8.0032,7.4556,4.1584,29.8744,9.0267,6.4553,9.0915,2.5823,6.341,5.8206,11.7491,16.8681,10.3377,45.1212,10.7438,3.1451,5.0177,25.1317,8.8697,1.607,30.484,3.6604,6.3422,8.126,31.1906,8.9192,9.03,62.4822,6.1025,29.9719,26.0505,6.7583,23.1498,4.2061,34.3292,13.521,17.9371,4.7411,12.9909,5.3724,6.1299,16.5338,7.0618,10.692,21.4251,7.0707,31.1893,31.0434,4.6381,3.6308,11.6792,13.4366,1.3533,3.6587,28.1421,13.7472,12.287,11.8689,35.7065,147.2507,35.2006,19.4077,3.3299,15.5001,20.6008,41.405,5.7383,11.226,4.4514,23.4072,8.8114,14.4667,22.0148,8.1111,22.455,22.3475,2.3969,6.1594,1.8223,10.9757,6.2294,7.5527,19.2924,7.4676,10.4538,4.257,35.0083,2.6623,2.5096,8.2659,6.577,18.4037,2.5415,24.31,4.3585,37.8766,29.4598,12.7577,323.28,21.2168,16.6326,45.1304,16.7392,13.1105,5.6691,8.3339,34.8952,21.1819,13.3263,9.6712,9.5,3.1676,14.5115,14.9098,9.646,16.5415,37.0547,30.5732,19.1552,10.4608,16.9475,6.2057,18.1463,6.1558,7.1245,7.3561,12.0625,7.2391,9.2671,6.1992,4.2576,11.3873,35.6417,13.7058,8.4285,60.6866,14.6641,9.0009,0.9558,9.2196,1.3109,793.0562,8.3911,9.3543,6.9844,24.422,18.3849,12.8285,6.4421,10.2368,20.6538,20.952,10.2516,19.2662,15.808,18.8499,36.6858,7.9733,21.7684,227.5736,7.4426,36.6663,2.4891,20.0974,39.6033,3.9581,3.0579,23.25,7.6197,20.9147,5.4354,21.4401,16.7646,26.5408,10.0035,0.823,0.784,25.0932,34.0303,28.8932,1.5863,14.6252,12.4604,15.1349,5.4622,7.5825,32.4273,5.6667,30.14
2000-02-18,1346.0899658203125,8.9386,14.1358,24.0068,12.8536,32.1174,8.9298,16.5212,9.1784,12.7598,30.3475,10.6654,5.451,11.5222,43.6199,3.3187,23.5565,9.9702,9.9713,21.1927,16.8085,3.0428,24.4193,51.6933,6.1088,24.8877,28.276,9.0548,6.3784,241.7,201.9039,7.7,25.2921,19.4202,64.5485,5.375,12.4559,9.3588,10.2409,216.1819,8.6937,24.8736,43.3524,7.5698,7.058,4.2154,29.1091,8.3085,6.1134,8.7968,2.675,6.4801,5.979,11.6482,15.9873,10.0876,43.3632,10.1932,2.9907,5.832,25.7819,8.4271,1.4737,32.8488,3.5345,6.2153,8.2581,30.9218,9.2046,8.8749,59.3115,6.5233,29.2263,27.9567,6.5957,22.3151,4.265,31.7126,14.3048,15.8741,4.5019,13.8051,4.9857,5.7778,16.9206,6.5058,10.0839,22.6185,6.8123,29.6053,29.5276,4.2635,3.6555,11.3071,13.3033,1.27,3.8184,26.2099,12.8799,11.7426,12.889,31.0438,137.7496,35.0952,18.6926,3.1496,15.5692,19.0256,47.78,6.0359,11.9426,4.4066,23.158,8.9199,13.3784,21.3853,7.4862,24.3941,26.8961,2.3634,5.5159,1.9995,11.4635,6.5141,6.8809,18.9214,7.0373,10.9075,4.604,31.0709,2.6204,2.4103,8.3737,6.4373,17.3363,2.701,18.6991,4.34,44.1589,27.6089,12.9613,306.0,21.2168,15.4089,43.9497,16.9256,14.8579,5.8594,8.511,33.7123,19.3118,12.9163,10.1252,9.625,2.6086,15.5327,17.408,8.9175,16.3263,33.1617,31.6965,19.0828,10.1352,20.7166,5.8762,17.0645,5.9036,6.6649,7.0857,11.6788,7.1307,8.59,6.3687,4.5127,9.6731,32.507,13.4589,8.0889,59.1769,13.7106,9.3273,1.288,9.6675,1.8058,748.1379,7.9351,9.1419,6.474,23.9708,18.8949,12.7659,6.257,11.201,19.6096,18.7431,10.2755,17.9207,18.3417,17.7389,31.2477,7.5764,20.4623,218.0795,7.8387,36.3986,2.2134,22.2485,43.9567,3.4572,3.0738,22.13,7.6668,19.9665,5.3786,20.646,15.9186,24.0126,10.3552,0.8419,0.7905,25.0611,35.6879,29.5044,1.4329,15.2898,13.1541,15.2827,5.9504,6.7867,29.2162,4.5517,33.72
2000-02-25,1333.3599853515625,8.3221,13.4622,28.9549,12.7471,36.6427,8.9818,15.9993,8.9744,11.7165,32.6222,10.042,5.0633,10.4468,43.328,3.0674,22.915,9.6021,9.1365,21.4135,14.9179,3.4112,23.6576,53.3244,6.5488,24.1612,27.8713,8.9236,6.2804,267.1,204.2883,7.3584,23.9714,18.7578,74.4257,6.44,12.3178,8.9602,9.5327,201.725,8.4835,26.1367,50.1067,7.0137,6.8805,4.0732,24.8979,7.7584,5.5151,8.4431,2.609,6.4011,5.9299,11.555,15.0643,9.6307,45.7761,9.2649,2.6686,4.9562,26.574,8.5239,1.405,31.8327,3.3465,6.1856,7.8639,28.1917,11.6085,7.9685,65.5061,6.4181,27.3852,26.8447,6.4638,20.8661,4.0804,28.8363,13.7445,15.8377,4.6658,13.3822,4.6819,5.3655,15.4081,6.4846,9.7789,22.2902,6.5763,28.6893,28.3627,4.1939,3.3342,11.4053,12.4176,1.1667,3.4104,26.1187,12.7481,11.0129,12.278,32.902,138.8505,33.708,19.1927,2.9707,15.0341,17.2033,50.0,5.6729,11.4587,4.126,25.4993,8.2814,12.6779,20.6356,7.4992,24.4561,24.9184,2.1872,5.218,2.0338,11.403,6.0871,6.7517,18.7977,6.5415,9.4981,4.786,36.2387,2.4835,2.2391,9.6868,6.5193,17.5179,2.5881,16.6965,4.3446,42.9024,24.1091,12.4827,341.28,19.7263,14.1258,50.2798,15.8555,14.096,5.1882,8.8541,33.5152,18.9895,12.5063,9.6712,8.94,2.4745,16.1896,15.5293,9.3986,16.0272,32.699,31.5303,18.247,10.1685,23.1367,5.4662,16.8914,5.79,7.5088,7.2025,11.4285,7.2733,8.1133,5.9738,4.3724,10.2241,32.5852,12.718,7.9476,56.8098,13.4177,8.7265,1.1697,10.8259,1.6952,699.539,7.6158,8.8088,6.3108,22.4524,17.1617,12.1841,6.0311,10.6982,18.4477,17.7519,10.4017,17.0936,15.3409,16.4831,29.1209,7.7536,20.0982,239.6106,8.0686,36.7358,2.1636,20.5891,45.8133,3.1566,2.806,23.31,6.996,18.7224,4.1834,19.7514,14.4755,24.3724,10.0637,0.8353,0.781,22.786,33.9389,28.3364,1.3382,13.0752,13.2283,14.0084,5.8745,7.4539,26.3643,4.6883,29.8
2000-03-03,1409.1700439453125,8.7003,13.5662,30.7464,17.9737,41.5245,8.5619,15.9991,8.9254,14.2635,34.3497,9.7285,5.0852,10.1882,42.7767,3.097,23.0798,9.8941,9.1551,25.1305,15.0474,3.4469,23.7829,48.0688,8.6329,23.1929,27.25,8.9236,6.5993,268.4,211.6117,7.6528,21.7999,20.8654,77.1264,6.065,12.6657,10.1592,9.1139,224.5871,9.0026,25.5416,53.3322,9.0164,7.1219,3.9306,27.4196,7.3764,5.5561,8.6647,2.642,6.341,6.2371,12.7664,16.7765,9.7341,47.3617,9.6637,2.7277,5.0004,28.3526,9.2379,1.3375,35.2506,3.4506,6.2733,8.7824,29.1913,11.1103,8.269,75.2311,6.1572,27.6154,27.6199,6.5816,20.6487,4.1006,27.0053,13.7445,14.8619,4.8153,14.3089,4.6819,5.4484,14.9108,6.2336,10.2192,23.265,6.5539,29.3523,29.8568,4.7287,3.398,11.7578,14.6448,1.0,3.6505,26.5422,10.5593,11.6027,11.2469,34.4977,153.449,35.3257,20.6279,3.013,15.1377,16.8807,47.065,6.192,10.8197,4.1708,30.4182,8.3959,13.0529,20.7557,7.6933,22.5021,30.5073,2.3174,5.4239,2.2572,11.7074,5.9106,7.7515,23.7445,6.6069,9.9007,4.549,46.0182,2.6777,1.9153,9.9702,6.8695,18.5635,2.8972,15.7901,4.0851,46.9413,28.3866,13.4668,450.0,20.1373,16.4277,61.5296,16.5679,14.7309,5.5111,8.6438,40.1236,18.4486,12.3314,9.7733,9.0,2.7372,16.6594,17.6945,9.3629,18.0215,33.6244,34.149,17.623,9.9877,21.3539,5.7109,16.7931,5.9311,8.1173,7.2209,10.8678,7.3817,8.1653,6.5942,4.5743,9.6266,25.2927,12.6587,8.0418,56.8098,12.5047,8.7457,1.1255,10.7876,1.8719,731.3147,8.5735,9.4122,6.0425,23.0308,16.9067,11.7295,6.2758,10.7973,19.09,19.6167,10.3608,17.816,16.0698,17.1273,34.4412,7.4264,20.2042,263.7748,7.917,44.5615,2.3187,25.1249,50.0,3.6071,2.9968,22.44,7.0451,18.8673,4.0907,21.8054,16.4646,26.0589,10.2507,0.9687,0.8409,23.6719,34.7372,28.5977,1.6043,16.4802,12.642,14.5997,5.8044,7.3897,28.2022,4.5733,29.38
2000-03-10,1395.0699462890625,8.7193,14.5515,33.4644,21.1441,45.4206,8.0338,15.4838,8.5665,13.803,34.6089,9.2832,4.8,10.0946,44.1388,3.289,21.2764,9.547,9.543,24.5105,14.9697,3.842,22.2991,43.1756,8.8741,24.0238,26.1378,8.7241,6.2804,296.0,204.2883,7.6746,22.1724,22.1149,91.402,5.0,13.4221,9.788,9.5016,205.9276,8.3538,25.4743,55.2164,8.3119,6.7917,4.0732,24.0465,7.2809,5.3441,8.5186,2.3821,6.3821,5.5529,12.1374,15.1912,9.5943,47.017,9.2437,2.478,4.6206,27.5081,9.4107,1.422,35.6755,3.2767,6.1668,8.3881,28.1917,13.2724,8.332,82.424,5.8921,28.766,23.1913,6.551,18.5647,4.1006,26.3861,13.0805,14.8497,5.8023,12.0912,4.4678,5.0187,16.0796,6.4338,10.1163,21.1854,6.228,30.9666,31.3726,4.7553,3.2704,11.2039,13.6774,1.0433,3.6587,24.6669,10.5801,11.4855,10.6025,30.4842,145.4153,33.7205,20.7704,2.886,14.3494,15.7448,50.65,6.1266,11.012,4.0388,33.2842,7.9442,11.8473,21.2504,7.0846,20.6698,28.6997,2.5996,5.4239,2.3692,12.1464,5.4807,7.0817,26.2179,6.3039,9.6645,4.6294,52.3673,2.5519,2.1139,10.1285,6.8564,16.2471,2.5688,13.9349,4.0411,43.7859,27.3211,13.4668,567.0,19.4195,17.0217,60.3488,16.3455,14.7005,5.1508,7.9576,43.2228,18.2357,12.5719,9.588,10.69,2.5043,17.3198,15.9091,8.8131,18.0215,33.0327,34.0626,17.2085,10.4919,21.7596,5.4771,16.1519,5.7434,8.0993,7.0673,10.0603,7.2191,7.1877,5.8052,4.3449,9.3376,24.276,7.5617,7.6699,55.3633,13.0282,7.9035,2.2557,11.1639,1.68,694.6569,8.2087,9.5956,5.5405,21.5645,14.7818,10.7699,6.0311,9.0535,18.3546,19.3181,10.3608,17.5072,15.873,15.8996,31.3721,6.6689,20.409,263.3083,7.6725,48.7795,2.3532,22.8164,43.1033,4.1585,2.8486,21.81,6.9608,18.49,3.9025,15.818,12.8255,25.2783,9.6932,0.9517,0.8177,14.3868,31.9589,27.3196,1.4442,16.9923,11.7246,13.7127,5.7665,9.5547,26.7657,5.6883,27.4
2000-03-17,1464.469970703125,9.752,14.8883,32.7183,18.3833,46.6056,9.357,15.8994,8.8865,13.3913,37.4018,10.8221,5.4857,11.8744,44.2037,3.7039,24.188,11.3202,9.5994,23.7498,15.7725,3.3937,28.4814,45.7636,8.1443,25.3105,29.7927,8.5982,6.5012,218.9,172.0995,8.5176,22.6465,20.9256,77.4737,7.19,14.322,10.9059,11.373,239.5484,9.9913,26.3163,49.7426,9.054,7.9669,4.1015,27.3806,8.7582,5.8125,9.5,3.0074,6.6192,6.4111,14.0787,18.235,10.2764,46.5344,10.1473,3.0136,5.1347,34.2338,9.6596,1.628,35.4206,3.469,6.3357,8.7824,28.7209,11.8818,9.2384,85.5066,5.9973,32.2179,24.7416,7.0527,18.3637,4.6822,33.5835,14.0246,16.9348,5.6527,13.9445,4.8131,5.5103,15.7753,7.5275,11.1431,22.324,7.4452,31.0628,30.8663,5.228,3.8828,13.0642,14.6749,0.9567,3.7753,26.0846,12.4879,13.0658,11.6001,37.2608,154.4589,35.2867,25.6011,2.9966,15.8569,20.6762,43.97,7.5313,11.8464,4.4797,38.7802,9.5643,12.8422,26.0032,8.2977,21.7722,27.612,2.6073,6.1373,2.6115,12.1952,6.0131,7.7455,27.3309,6.7137,10.8726,4.4178,63.4412,2.9537,2.3024,10.4026,7.3929,17.4271,2.8748,13.2218,4.1405,43.3012,28.6277,14.4386,540.0,21.7976,17.5801,55.7243,19.4805,16.1939,5.2257,8.6825,40.0211,22.2638,14.5561,10.6464,11.5,3.1783,17.2551,18.4073,10.0006,19.3725,39.0156,35.0196,18.4677,11.4146,21.2496,6.5185,17.5562,5.7809,6.8296,7.0673,11.7089,7.6127,7.8128,6.3119,4.9895,9.6266,26.6808,8.1494,8.3046,57.8618,15.0162,9.3438,1.9093,11.9464,1.4939,815.0082,9.3834,9.5956,6.2928,27.2969,16.6279,12.5376,6.8155,9.3557,21.4186,22.0787,10.5722,18.6431,16.9908,19.6002,36.5255,6.9356,24.5487,225.1017,8.4353,42.8219,2.154,19.8049,39.6467,6.0118,3.15,24.31,7.1525,21.7948,3.9413,18.592,14.9826,29.2327,11.1268,0.946,0.9302,15.4253,38.6794,30.8926,1.7994,20.2938,13.5214,14.857,6.2774,10.8201,30.3359,5.3433,34.0
2000-03-24,1527.4599609375,9.2945,14.5016,35.6658,17.9246,50.2395,9.2476,16.2069,8.9648,13.6076,40.0392,10.6654,6.2171,11.2412,47.3495,3.5332,23.7983,12.0057,9.3819,24.9899,16.3423,3.4854,30.8686,39.5511,8.3854,24.9072,29.6622,7.9368,6.5091,211.0,162.545,8.0634,23.2815,21.4344,77.165,8.125,14.3883,10.4536,11.9882,254.5097,10.6401,27.8544,56.0467,8.5098,8.4746,4.0445,28.4334,8.8046,5.6211,10.2326,3.3129,6.7583,6.0718,13.6905,21.5748,10.4026,54.7245,9.4202,2.8592,5.5058,33.6734,9.5283,1.6,39.4666,3.5745,6.4458,8.2623,33.2823,12.0317,9.2384,89.0296,5.7069,31.4723,24.065,7.2153,22.2048,4.614,36.8726,14.1647,16.9711,6.221,15.3846,5.224,5.3663,16.1696,7.6848,11.098,23.6237,7.0707,31.4373,34.6932,5.4112,4.0129,14.2739,14.5373,1.0,3.921,29.0497,12.4671,13.1113,12.1801,37.2194,175.6379,33.7874,27.6114,2.9884,16.6509,21.771,44.97,7.6438,11.9054,4.3925,42.6301,8.5826,12.2854,25.0401,8.4344,26.8683,26.1525,2.5734,6.5712,2.6544,13.3659,5.8365,8.7214,32.154,6.8651,11.3585,4.3628,66.3204,2.9669,2.3024,10.203,6.6702,18.8794,2.9237,14.8776,4.0818,49.0151,32.2285,14.0943,543.0,19.7948,17.6721,57.9087,17.9025,15.4929,5.8148,9.164,41.0068,23.4147,16.1249,10.6115,11.155,3.1671,17.5308,19.4866,10.6392,19.856,39.7503,36.555,18.4341,11.5335,19.0396,7.1624,17.5562,5.7059,6.8804,7.2394,12.8978,7.6298,7.965,6.5942,5.1179,9.2592,27.7366,7.9024,8.3343,63.4481,15.4431,9.4124,1.7814,11.9464,1.6493,900.7942,9.8048,9.8949,6.5778,27.7654,17.9451,13.2952,6.4813,9.5587,22.2128,21.958,10.6575,19.1945,17.4916,20.5165,36.3617,7.5616,24.5045,246.2718,8.3742,47.8053,2.5488,18.7773,39.6667,6.9095,3.0882,25.56,7.2004,26.2864,4.0519,17.4697,16.3146,30.9,10.8926,1.0496,0.8935,15.1068,41.0071,31.3374,1.9774,21.2309,12.897,14.783,6.5694,12.0484,32.8772,6.0317,35.98
2000-03-31,1498.5799560546875,9.2563,15.2001,32.0008,16.6957,43.4594,9.7946,17.4536,8.6557,14.3508,37.9776,10.6191,6.1263,11.8236,48.4197,3.6813,25.1107,11.8746,9.2053,24.4498,17.715,3.5719,31.9983,44.495,8.4329,25.0605,30.6125,9.4485,6.5543,160.8,127.3076,8.5612,24.1831,19.9621,63.854,7.095,14.4601,10.9869,10.5976,251.6519,10.5752,29.5778,51.4161,8.3376,8.2118,4.1423,30.7081,8.8278,6.1989,10.8578,3.6418,6.7962,6.2327,14.5136,22.7233,10.5527,53.2974,9.9496,2.8592,5.4235,35.8256,9.8533,1.728,34.8257,3.5643,6.4155,8.9124,32.6019,11.0039,8.7876,77.2862,5.7616,32.2732,25.018,7.5097,22.0592,5.0326,36.1203,14.655,15.6074,5.9988,17.0272,6.1493,5.6909,15.5195,7.8781,11.3128,23.0206,7.4452,31.6954,33.0034,5.891,4.3101,13.7017,14.5932,1.0433,3.9712,27.5966,13.0291,13.9194,13.6958,36.3075,171.8504,34.0326,29.3966,2.9707,16.4656,21.7029,47.625,7.8724,11.8571,4.7013,39.8034,8.5826,12.2698,23.2343,8.3815,27.6407,26.3028,2.7369,6.4572,2.8139,13.8537,5.8707,7.9005,28.1966,7.1027,11.8793,4.6294,62.0139,2.8831,2.429,10.3773,7.4041,19.718,3.0179,14.9924,3.9338,44.3576,32.0807,14.6496,480.0,19.2469,18.1563,52.4773,16.6591,15.6199,6.0387,9.2359,38.9407,23.9153,18.8239,10.5954,10.655,3.7046,17.8304,21.7384,10.8985,20.6675,39.8244,34.1889,19.5198,12.0091,17.8904,7.1032,18.0716,5.5377,6.1023,7.1625,13.352,8.1132,8.0892,6.5942,5.0766,10.1017,27.1305,8.179,8.7235,62.2646,14.3042,9.9116,1.6149,12.4303,1.4852,916.4449,10.6494,10.3775,6.9152,31.9013,18.5223,14.0912,8.0042,9.644,22.0902,23.7466,11.0047,20.6116,18.4708,19.7797,37.0168,7.9173,24.3816,219.8318,8.8485,45.0968,2.3934,17.5014,32.75,5.9621,2.9721,27.75,7.3691,32.1049,3.6037,17.4697,16.9146,28.0088,11.1877,1.0278,0.8637,15.1898,41.2759,32.3472,2.1015,23.4264,14.2893,15.5222,6.2774,8.6996,31.4555,6.1983,36.4
2000-04-07,1516.3499755859375,9.4343,16.1356,35.7191,17.5641,44.3404,9.2738,16.7804,9.1709,13.8274,39.3884,10.8649,6.2179,12.0601,49.3926,3.7489,25.1958,11.7984,9.2841,23.5325,16.42,3.1678,30.9645,44.176,9.3306,26.4198,31.427,8.9236,6.1361,145.7,150.2996,8.1979,25.2821,23.4848,61.6857,6.97,14.2889,10.6669,11.3353,247.9536,10.3157,28.9827,50.458,9.2287,8.3965,4.58,30.8316,8.4911,6.4109,10.9914,3.627,6.8534,6.4908,13.2012,20.6095,10.788,51.6635,10.2143,3.1928,5.2617,35.31,10.0797,1.8,42.4559,3.6171,6.7252,9.3066,32.0811,11.171,8.8458,75.2311,6.2877,32.043,24.4621,7.1705,22.4786,5.287,32.9177,14.5849,16.0923,5.9689,18.0996,6.2286,5.6544,16.0382,8.0582,10.7263,23.8186,7.5126,32.5456,27.6638,6.8182,4.4381,13.6678,12.9808,1.0633,3.7601,28.6459,13.4627,14.2039,14.1289,36.4802,175.3618,32.1878,29.2091,3.039,16.9346,21.3791,48.69,7.4405,12.1691,4.7296,40.1313,9.8655,12.0737,25.1027,7.9977,31.043,25.0173,2.7666,7.0787,3.2623,13.1555,5.9789,7.5408,27.2715,7.447,11.8471,5.4757,63.1951,2.9934,2.4017,10.219,7.8232,20.4006,2.8302,14.8051,4.023,44.8149,31.8863,14.8218,468.36,20.2907,19.3062,54.6091,17.5636,14.3917,6.2544,9.3742,39.2798,23.2708,17.5829,11.1165,10.5,4.014,17.49,20.0729,11.1579,21.6085,39.596,37.2861,20.1466,13.4644,18.1488,7.0938,19.0314,5.9596,7.1163,7.3561,12.6903,7.9502,8.2134,7.3831,5.3634,9.6266,26.4788,8.4402,9.0805,64.7632,14.9465,10.3888,1.9613,12.8783,1.4836,910.5863,11.0598,10.1362,7.1655,29.1335,19.7248,13.7134,8.1219,10.0915,21.7226,23.5877,11.8488,20.4021,19.6468,20.0725,40.2927,7.2059,24.3816,231.5009,8.7165,52.1571,2.0009,15.6576,33.77,6.0622,2.9808,28.94,7.417,28.3375,3.269,18.8567,17.7937,27.8989,11.2439,0.9971,0.8313,16.9804,40.8971,32.0435,2.1668,22.2687,13.539,15.466,6.1314,8.9418,29.3852,6.1567,36.82
